value
80.1364383561644
16.4438356164384
42.6243835616438
2.66082191780822
0.61945205479452
29.6019178082192
45.6753424657534
2.75643835616438
5.07452054794521
4.20958904109589
8.57150684931507
2.71808219178082
8.23205479452055
13.2183561643836
8.32191780821918
8.94794520547945
13.3838356164384
13.6227397260274
2.80027397260274
4.53369863013699
4.07150684931507
15.2090410958904
17.8698630136986
3.05095890410959
32.98
61.3008219178082
9.32520547945205
2.4841095890411
2.39890410958904
7.84794520547945
1.26438356164384
18.7224657534247
1.91506849315069
6.38958904109589
2.08383561643836
19.8131506849315
20.0569863013699
13.1175342465753
3.80246575342466
15.8561643835616
19.3290410958904
6.69041095890411
5.91342465753425
3.69616438356164
0.685753424657534
